Filename,Title,Artist,Album,Year,Genre,Rating,Grouping,Mood
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\02 - Housewives - Speak to Me.mp3",SPEAK TO ME,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\03 - Housewives - Dormi.mp3",DORMI,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\04 - Housewives - SmttnKttns.mp3",SMTTNKTTNS,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\05 - Housewives - Texu.mp3",TEXU,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\06 - Housewives - Sublimate pt. I.mp3",SUBLIMATE PT. I,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\07 - Housewives - Sublimate pt. II.mp3",SUBLIMATE PT. II,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Housewives - Twilight Splendour (Blank Editions, 2019)\08 - Housewives - Hexadecimal Wave  Binary Rock.mp3",HEXADECIMAL WAVE / BINARY ROCK,HOUSEWIVES,TWILIGHT SPLENDOUR,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\01 - Howie Reeve - Eleanora Flies.wav",ELEANORA FLIES,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\02 - Howie Reeve - Bloodlines.wav",BLOODLINES,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\03 - Howie Reeve - It's The Poor That Helps The Poor.wav",IT'S THE POOR THAT HELPS THE POOR,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\04 - Howie Reeve - The Hanged Man.wav",THE HANGED MAN,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\05 - Howie Reeve - Sardines.wav",SARDINES,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\06 - Howie Reeve - Middle Child.wav",MIDDLE CHILD,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\07 - Howie Reeve - July into August.wav",JULY INTO AUGUST,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\08 - Howie Reeve - Lancers Versus Tanks.wav",LANCERS VERSUS TANKS,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\09 - Howie Reeve - Alina Ann Elena.wav",ALINA ANN ELENA,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\10 - Howie Reeve - When I Hear.wav",WHEN I HEAR,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\11 - Howie Reeve - Pol Macanni.wav",POL MACANNI,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\12 - Howie Reeve - Smiling Eyepatch.wav",SMILING EYEPATCH,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
"\\Player\hd player\__TUJINA__\Howie Reeve - Cracks (Red Wig, Moncul, Bar Marfil, 2019)\13 - Howie Reeve - Come To The Surface.wav",COME TO THE SURFACE,HOWIE REEVE,CRACKS,2019,SINGER-SONG,,,
\\Player\hd player\__TUJINA__\Ikebe Shakedown - Not Another Drop.mp3,NOT ANOTHER DROP,IKEBE SHAKEDOWN,KINGS LEFT BEHIND,2019,FUNK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 01 - Oh My God.mp3,OH MY GOD,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 02 - No Halo.mp3,NO HALO,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 03 - Nothing Sacred-All Things Wild.mp3,NOTHING SACRED / ALL THINGS WILD,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 04 - OMG Rock n Roll.mp3,OMG ROCK N ROLL,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 05 - Seven Devils.mp3,SEVEN DEVILS,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 06 - Hail Mary.mp3,HAIL MARY,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 07 - Piss River.mp3,PISS RIVER,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh MY God - 08 - Savannah.mp3,SAVANNAH,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 09 - Storm (Beneath The Weather).mp3,STORM (BENEATH THE WEATHER),KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 10 - Congratulations.mp3,CONGRATULATIONS,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 11 - I Want To Be Clean.mp3,I WANT TO BE CLEAN,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 12 - Sing A Glad Song.mp3,SING A GLAD SONG,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 13 - Ballad Of Faye.mp3,BALLAD OF FAYE,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Kevin Morby - Oh My God - 2019\Kevin Morby - 2019 Oh My God - 14 - O Behold.mp3,O BEHOLD,KEVIN MORBY,OH MY GOD,2019,ROCK,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - A Hymn.flac",A HYMN,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - August 10.flac",AUGUST 10,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Cómo Me Quieres.flac",CÓMO ME QUIERES,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Cómo Te Quiero.flac",CÓMO TE QUIERO,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Dance Of Maria.flac",DANCE OF MARIA,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Evan Finds The Third Room.flac",EVAN FINDS THE THIRD ROOM,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Friday Morning.flac",FRIDAY MORNING,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Lady And Man.flac",LADY AND MAN,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Maria También.flac",MARIA TAMBIÉN,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Rules.flac",RULES,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
"\\Player\hd player\__TUJINA__\Khruangbin - Con Todo El Mundo (Beat Records, 2019)\Khruangbin - Shades Of Man.flac",SHADES OF MAN,KHRUANGBIN,CON TODO EL MUNDO,2019,FUNK; SOUL,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\01. PLANET B.mp3,,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\02. MARS FOR THE RICH.mp3,MARS FOR THE RICH,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\03. ORGAN FARMER.mp3,ORGAN FARMER,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\04. SUPERBUG.mp3,SUPERBUG,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\05. VENUSIAN 1.mp3,VENUSIAN 1,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\06. PERIHELION.mp3,PERIHELION,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\07. VENUSIAN 2.mp3,VENUSIAN 2,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\08. SELF-IMMOLATE.mp3,SELF-IMMOLATE,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\King Gizzard & The Lizard Wizard - Infest the Rats' Nest\09. HELL.mp3,HELL,KING GIZZARD & THE LIZARD WIZARD,INFEST THE RATS' NEST,2019,STONER ROCK; PSYCHEDELIC ROCK,,,
\\Player\hd player\__TUJINA__\Kool Keith - Turn the Levels.mp3,TURN THE LEVELS,KOOL KEITH,KEITH,2019,HIP HOP; RAP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\01 - LIP TALK - All This Light.mp3",ALL THIS LIGHT,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\02 - LIP TALK - Ad Junkie.mp3",AD JUNKIE,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\03 - LIP TALK - Artemis.mp3",ARTEMIS,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\04 - LIP TALK - Gold ^ Pink.mp3",GOLD ^ PINK,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\05 - LIP TALK - Lemon Drop.mp3",LEMON DROP,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\06 - LIP TALK - After All.mp3",AFTER ALL,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\07 - LIP TALK - Doublethink.mp3",DOUBLETHINK,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\08 - LIP TALK - Days.mp3",DAYS,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\09 - LIP TALK - Disneyland.mp3",DISNEYLAND,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\10 - LIP TALK - Fuk It Up.mp3",FUK IT UP,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\11 - LIP TALK - w i n n e r s.mp3",W I N N E R S,LIP TALK,D A Y S,2019,POP,,,
"\\Player\hd player\__TUJINA__\LIP TALK - D A Y S (Northern Spy, 2019)mp3\12 - LIP TALK - No One.mp3",NO ONE,LIP TALK,D A Y S,2019,POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\01 wedding.mp3,WEDDING,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\02 whitsand bay.mp3,WHITSAND BAY,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\03 insecurity.mp3,INSECURITY,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\04 salted caramel ice cream.mp3,SALTED CARAMEL ICE CREAM,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\05 driving.mp3,DRIVING,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\06 lately.mp3,LATELY,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\07 lying low.mp3,LYING LOW,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\08 forever is a long time.mp3,FOREVER IS A LONG TIME,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\09 the light.mp3,THE LIGHT,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\10 sex emoji.mp3,SEX EMOJI,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\11 walking in the dark.mp3,WALKING IN THE DARK,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\12 insecure.mp3,INSECURE,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\13 miracle rooftop.mp3,MIRACLE ROOFTOP,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\14 upset my girlfriend.mp3,UPSET MY GIRLFRIEND,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\15 wedding bells.mp3,WEDDING BELLS,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\16 lately (going spare).mp3,LATELY (GOING SPARE),METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Metronomy - Metronomy Forever (2019)\17 ur mixtape.mp3,UR MIXTAPE,METRONOMY,METRONOMY FOREVER,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\01 Shelter.mp3,SHELTER,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\02 Show Me.mp3,SHOW ME,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\03 Feel It All.mp3,FEEL IT ALL,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\04 Fire.mp3,FIRE,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\05 Sold.mp3,SOLD,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\06 I've Got Reason.mp3,I'VE GOT REASON,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\07 Caravan.mp3,CARAVAN,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\08 Guardian Well.mp3,GUARDIAN WELL,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\09 Lost a Year.mp3,LOST A YEAR,MIKAL CRONIN,SEEKER,2019,ROCK,,,
\\Player\hd player\__TUJINA__\Mikal Cronin - Seeker 2019\10 On the Shelf.mp3,ON THE SHELF,MIKAL CRONIN,SEEKER,2019,ROCK,,,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\01 - Million Ear - I've been running.mp3",I'VE BEEN RUNNING,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\02 - Million Ear - Let me.mp3",LET ME,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\03 - Million Ear - Mercurius & the Ram.mp3",MERCURIUS & THE RAM,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\04 - Million Ear - Antichrist.mp3",ANTICHRIST,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\05 - Million Ear - Seek and you shall never find.mp3",SEEK AND YOU SHALL NEVER FIND,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Million Ear - Oceanic State EP (Kamizdat, 2019)\06 - Million Ear - Taurus.mp3",TAURUS,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
\\Player\hd player\__TUJINA__\Million Ear - Seek and you shall never find.mp3,SEEK AND YOU SHALL NEVER FIND,MILLION EAR,OCEANIC STATE EP,2019,EXPERIMENTAL,,SLOVENSKA,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 01 Ego.mp3,EGO,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 02 Nightmare.mp3,NIGHTMARE,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 03 Holy Water.mp3,HOLY WATER,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 04 Ghetto Ghoul.mp3,GHETTO GHOUL,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 05 In Dreams.mp3,IN DREAMS,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 06 Nectar.mp3,NECTAR,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 07 Gabriel.mp3,GABRIEL,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 08 Anthem Intro.mp3,ANTHEM INTRO,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 09 Anthem.mp3,ANTHEM,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 10 End Times Preacher.mp3,END TIMES PREACHER,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 11 Flowers.mp3,FLOWERS,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 12 Pyramids.mp3,PYRAMIDS,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 13 Ascension.mp3,ASCENSION,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
\\Player\hd player\__TUJINA__\Mollo Rilla - Mollo Rilla (2019)\Mollo Rilla - MOLLO RILLA - 14 Odyssey.mp3,ODYSSEY,MOLLO RILLA,MOLLO RILLA,2019,STONER ROCK,,,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\01 - Monstrumental - Alone.mp3",ALONE,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\02 - Monstrumental - Into the void.mp3",INTO THE VOID,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\03 - Monstrumental - Impetuous affair.mp3",IMPETUOUS AFFAIR,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\04 - Monstrumental - No more in control.mp3",NO MORE IN CONTROL,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\05 - Monstrumental - Sweet words will kill you.mp3",SWEET WORDS WILL KILL YOU,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Monstrumental - Radioaktivna polja sanjajo (Samozalozba, 2019)\06 - Monstrumental - Middle eastern horrors.mp3",MIDDLE EASTERN HORRORS,MONSTRUMENTAL,RADIOAKTIVNA POLJA SANJAJO,2019,ALT.ROCK; INSTRUMENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\01 - nemanja - The Fool.mp3",THE FOOL,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\02 - nemanja - The Hanged Man.mp3",THE HANGED MAN,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\03 - nemanja - Lovers.mp3",LOVERS,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\04 - nemanja - The Wheel of Fortune.mp3",THE WHEEL OF FORTUNE,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\05 - nemanja - The Tower.mp3",THE TOWER,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
